Customer_ID,Customer_Name,Age,Gender,State,Account_Type,Account_Balance_NGN,Monthly_Income_NGN,Employment_Status,Years_With_Bank,Has_Loan,Loan_Type,Loan_Amount_NGN,Credit_Score,Monthly_Transactions,Digital_Banking_User,Account_Opening_Date
NB_001617,Customer_1617,35,Female,Rivers,Savings,646910,279467,Employed,12.4,True,,3060591,670,15,True,2021-04-25 13:29:41.090545216
NB_001618,Customer_1618,34,Female,Osun,Savings,30858,244155,Employed,0.6,False,,0,507,17,False,2021-04-28 02:52:09.964982464
NB_001619,Customer_1619,21,Female,Edo,Savings,455387,1163992,Self-Employed,3.5,True,Personal,1712065,612,9,True,2021-04-30 16:14:38.839419712
NB_001620,Customer_1620,74,Male,Lagos,Current,88784,169853,Unemployed,3.1,False,,0,607,17,False,2021-05-03 05:37:07.713856896
NB_001621,Customer_1621,35,Male,Anambra,Savings,58780,160490,Employed,2.0,False,,0,671,15,True,2021-05-05 18:59:36.588294144
NB_001622,Customer_1622,60,Female,Lagos,Current,277111,194161,Self-Employed,0.6,False,,0,653,18,True,2021-05-08 08:22:05.462731328
NB_001623,Customer_1623,62,Female,Oyo,Savings,13070,1004236,Employed,0.3,False,,0,842,21,True,2021-05-10 21:44:34.337168576
NB_001624,Customer_1624,54,Male,Edo,Savings,1068874,335854,Employed,4.6,False,,0,702,15,False,2021-05-13 11:07:03.211605760
NB_001625,Customer_1625,52,Male,Kano,Savings,46316,846978,Employed,0.7,False,,0,592,17,False,2021-05-16 00:29:32.086043008
NB_001626,Customer_1626,37,Male,Kaduna,Fixed Deposit,86629,5137620,Employed,8.3,False,,0,612,14,False,2021-05-18 13:52:00.960480192
NB_001627,Customer_1627,30,Female,Edo,Current,69340,96500,Retired,1.1,False,,0,824,14,True,2021-05-21 03:14:29.834917440
NB_001628,Customer_1628,74,Male,Kaduna,Current,247801,1629845,Self-Employed,3.8,False,,0,579,13,True,2021-05-23 16:36:58.709354624
NB_001629,Customer_1629,52,Female,Edo,Fixed Deposit,8307,384324,Student,1.8,False,,0,806,22,True,2021-05-26 05:59:27.583791872
NB_001630,Customer_1630,34,Female,Kaduna,Current,536957,386663,Employed,0.4,False,,0,671,10,True,2021-05-28 19:21:56.458229120
NB_001631,Customer_1631,21,Male,Anambra,Savings,74327,127931,Student,1.1,False,,0,606,11,True,2021-05-31 08:44:25.332666304
NB_001632,Customer_1632,19,Male,Imo,Student,170482,162465,Employed,4.2,False,,0,713,17,True,2021-06-02 22:06:54.207103552
NB_001633,Customer_1633,44,Male,Edo,Fixed Deposit,26952,314288,Employed,2.2,True,,101480,582,15,True,2021-06-05 11:29:23.081540736
NB_001634,Customer_1634,54,Female,Osun,Fixed Deposit,1221257,1841951,Employed,2.8,False,,0,641,11,False,2021-06-08 00:51:51.955977984
NB_001635,Customer_1635,74,Male,Imo,Savings,222940,223174,Self-Employed,0.9,True,,2963954,592,13,True,2021-06-10 14:14:20.830415168
NB_001636,Customer_1636,62,Male,Anambra,Student,108350,254236,Employed,0.4,True,,1333522,746,11,False,2021-06-13 03:36:49.704852416
NB_001637,Customer_1637,27,Female,Kaduna,Current,10825,709672,Employed,1.7,False,,0,606,22,True,2021-06-15 16:59:18.579289600
NB_001638,Customer_1638,72,Male,Delta,Savings,328639,146003,Employed,0.5,False,,0,605,5,True,2021-06-18 06:21:47.453726848
NB_001639,Customer_1639,72,Male,Kano,Fixed Deposit,75157,224510,Employed,1.0,False,,0,386,19,False,2021-06-20 19:44:16.328164032
NB_001640,Customer_1640,54,Male,Edo,Savings,228184,370128,Student,1.3,False,,0,715,17,True,2021-06-23 09:06:45.202601280
NB_001641,Customer_1641,58,Male,Osun,Student,252211,397435,Retired,1.3,False,,0,635,8,False,2021-06-25 22:29:14.077038464
NB_001642,Customer_1642,55,Female,Kaduna,Fixed Deposit,64130,167460,Self-Employed,0.1,False,,0,567,12,True,2021-06-28 11:51:42.951475712
NB_001643,Customer_1643,48,Female,Kano,Savings,48129,200289,Employed,0.5,False,,0,638,11,True,2021-07-01 01:14:11.825912960
NB_001644,Customer_1644,32,Female,Anambra,Fixed Deposit,49531,136764,Employed,2.1,True,,64253,534,23,False,2021-07-03 14:36:40.700350144
NB_001645,Customer_1645,40,Male,Kano,Savings,2493954,168321,Self-Employed,2.9,False,,0,850,14,True,2021-07-06 03:59:09.574787392
NB_001646,Customer_1646,34,Female,Lagos,Savings,523776,2319397,Employed,3.6,True,,325163,850,13,False,2021-07-08 17:21:38.449224576
NB_001647,Customer_1647,53,Male,Imo,Fixed Deposit,2960083,1548583,Student,2.4,False,,0,563,20,False,2021-07-11 06:44:07.323661824
NB_001648,Customer_1648,62,Male,Lagos,Fixed Deposit,1301687,598864,Employed,0.8,False,,0,718,13,True,2021-07-13 20:06:36.198099008
NB_001649,Customer_1649,55,Female,Kano,Current,230258,1121736,Employed,2.8,False,,0,716,10,True,2021-07-16 09:29:05.072536256
NB_001650,Customer_1650,55,Female,Edo,Fixed Deposit,206094,2117847,Student,8.3,False,,0,641,14,False,2021-07-18 22:51:33.946973440
NB_001651,Customer_1651,60,Male,Kano,Savings,368774,217774,Self-Employed,0.3,False,,0,741,17,False,2021-07-21 12:14:02.821410688
NB_001652,Customer_1652,52,Male,Imo,Fixed Deposit,268997,131983,Self-Employed,3.1,True,,376376,583,11,True,2021-07-24 01:36:31.695847872
NB_001653,Customer_1653,74,Female,Kaduna,Savings,179876,1995734,Retired,3.7,False,,0,534,15,True,2021-07-26 14:59:00.570285120
NB_001654,Customer_1654,53,Female,Imo,Savings,9153,451785,Employed,3.8,False,,0,516,15,False,2021-07-29 04:21:29.444722304
NB_001655,Customer_1655,48,Male,Kaduna,Current,392639,346467,Employed,2.2,True,Business,739035,706,20,True,2021-07-31 17:43:58.319159552
NB_001656,Customer_1656,28,Female,Imo,Current,6334469,753711,Employed,4.0,True,Education,108397,567,16,False,2021-08-03 07:06:27.193596800
NB_001657,Customer_1657,21,Male,Oyo,Current,32131,462407,Employed,0.2,True,Personal,956962,632,21,False,2021-08-05 20:28:56.068033984
NB_001658,Customer_1658,53,Male,Imo,Student,13425,484699,Self-Employed,2.0,False,,0,588,14,True,2021-08-08 09:51:24.942471232
NB_001659,Customer_1659,60,Female,Osun,Fixed Deposit,237348,489154,Self-Employed,1.7,True,,16075294,708,8,True,2021-08-10 23:13:53.816908416
NB_001660,Customer_1660,73,Female,Kaduna,Savings,668682,254498,Self-Employed,3.8,False,,0,596,16,True,2021-08-13 12:36:22.691345664
NB_001661,Customer_1661,23,Female,Kaduna,Savings,61416,561890,Self-Employed,12.6,False,,0,850,21,True,2021-08-16 01:58:51.565782848
NB_001662,Customer_1662,59,Female,Delta,Savings,89616,296271,Self-Employed,1.5,False,,0,538,13,False,2021-08-18 15:21:20.440220096
NB_001663,Customer_1663,69,Female,Edo,Current,1285078,4699659,Employed,0.3,False,,0,669,18,False,2021-08-21 04:43:49.314657280
NB_001664,Customer_1664,20,Female,Osun,Current,170310,1046029,Retired,4.1,False,,0,773,25,False,2021-08-23 18:06:18.189094528
NB_001665,Customer_1665,71,Female,Edo,Savings,47707,890118,Retired,3.4,True,Business,1429471,830,13,True,2021-08-26 07:28:47.063531712
NB_001666,Customer_1666,70,Male,Edo,Savings,68393,167558,Employed,8.1,False,,0,737,10,True,2021-08-28 20:51:15.937968960
NB_001667,Customer_1667,34,Female,Kano,Current,1465851,115535,Self-Employed,1.3,True,,2097806,555,22,True,2021-08-31 10:13:44.812406208
NB_001668,Customer_1668,29,Female,Rivers,Fixed Deposit,121428,97593,Employed,3.7,True,,1991029,650,13,True,2021-09-02 23:36:13.686843392
NB_001669,Customer_1669,69,Female,Delta,Current,7772,548815,Employed,1.3,True,,567188,748,17,True,2021-09-05 12:58:42.561280640
NB_001670,Customer_1670,56,Female,Anambra,Fixed Deposit,48899,792142,Employed,0.2,True,,1085771,698,13,True,2021-09-08 02:21:11.435717824
NB_001671,Customer_1671,62,Female,Kano,Savings,883745,581191,Self-Employed,1.0,False,,0,756,15,True,2021-09-10 15:43:40.310155072
NB_001672,Customer_1672,40,Female,Anambra,Current,527106,315426,Self-Employed,3.4,False,,0,834,12,True,2021-09-13 05:06:09.184592256
NB_001673,Customer_1673,70,Male,Imo,Savings,342808,303962,Employed,1.9,True,Education,732732,593,14,True,2021-09-15 18:28:38.059029504
NB_001674,Customer_1674,53,Female,Oyo,Current,282040,87622,Employed,5.7,False,,0,806,11,True,2021-09-18 07:51:06.933466688
NB_001675,Customer_1675,58,Male,Anambra,Student,3387019,307055,Self-Employed,2.8,False,,0,597,10,True,2021-09-20 21:13:35.807903936
NB_001676,Customer_1676,28,Female,Kaduna,Savings,307729,1627838,Unemployed,5.3,False,,0,789,18,True,2021-09-23 10:36:04.682341120
NB_001677,Customer_1677,21,Male,Anambra,Savings,103031,341673,Employed,1.1,False,,0,523,18,False,2021-09-25 23:58:33.556778368
NB_001678,Customer_1678,54,Male,Imo,Fixed Deposit,135970,294758,Employed,0.2,False,,0,662,17,True,2021-09-28 13:21:02.431215552
NB_001679,Customer_1679,42,Male,Imo,Savings,29713,578360,Student,6.6,False,,0,562,14,True,2021-10-01 02:43:31.305652800
NB_001680,Customer_1680,51,Female,Kano,Savings,83264,101765,Employed,1.6,True,,345864,713,20,True,2021-10-03 16:06:00.180090048
NB_001681,Customer_1681,62,Female,Rivers,Current,108679,299898,Employed,0.4,True,Mortgage,398532,573,10,False,2021-10-06 05:28:29.054527232
NB_001682,Customer_1682,21,Female,Delta,Student,121796,150863,Employed,0.7,False,,0,593,17,True,2021-10-08 18:50:57.928964480
NB_001683,Customer_1683,58,Female,Kano,Savings,179062,53571,Self-Employed,3.9,False,,0,782,10,True,2021-10-11 08:13:26.803401664
NB_001684,Customer_1684,42,Male,Rivers,Student,138621,332248,Employed,0.4,True,Business,525957,520,12,True,2021-10-13 21:35:55.677838912
NB_001685,Customer_1685,20,Male,Imo,Current,40595,1083483,Unemployed,2.4,False,,0,708,14,False,2021-10-16 10:58:24.552276096
NB_001686,Customer_1686,48,Male,Delta,Current,108790,136730,Employed,0.8,False,,0,655,12,True,2021-10-19 00:20:53.426713344
NB_001687,Customer_1687,24,Female,Imo,Savings,206436,388557,Employed,1.0,False,,0,612,14,False,2021-10-21 13:43:22.301150528
NB_001688,Customer_1688,71,Male,Oyo,Current,81568,470411,Employed,1.6,True,,414539,822,11,True,2021-10-24 03:05:51.175587776
NB_001689,Customer_1689,43,Female,Osun,Savings,333697,1256108,Employed,5.4,False,,0,595,16,False,2021-10-26 16:28:20.050024960
NB_001690,Customer_1690,52,Male,Edo,Student,16899,315857,Employed,1.2,True,Personal,3936589,815,15,True,2021-10-29 05:50:48.924462208
NB_001691,Customer_1691,50,Male,Osun,Savings,3741939,239773,Employed,4.5,True,,1995378,584,15,False,2021-10-31 19:13:17.798899392
NB_001692,Customer_1692,28,Female,Lagos,Savings,108856,849900,Employed,1.5,False,,0,715,8,False,2021-11-03 08:35:46.673336640
NB_001693,Customer_1693,63,Female,Delta,Fixed Deposit,142179,691952,Self-Employed,3.0,False,,0,643,18,False,2021-11-05 21:58:15.547773888
NB_001694,Customer_1694,34,Male,Anambra,Fixed Deposit,80309,538568,Employed,6.7,False,,0,586,16,True,2021-11-08 11:20:44.422211072
NB_001695,Customer_1695,55,Female,Edo,Savings,114550,120437,Employed,0.2,False,,0,474,12,False,2021-11-11 00:43:13.296648320
NB_001696,Customer_1696,40,Female,Oyo,Fixed Deposit,12572,638334,Employed,1.2,False,,0,757,16,True,2021-11-13 14:05:42.171085504
NB_001697,Customer_1697,22,Female,Delta,Current,385071,524983,Unemployed,0.5,True,,827637,525,14,True,2021-11-16 03:28:11.045522752
NB_001698,Customer_1698,55,Male,Kaduna,Savings,276516,191902,Employed,2.6,False,,0,569,16,True,2021-11-18 16:50:39.919959936
NB_001699,Customer_1699,47,Male,Edo,Savings,84113,151953,Employed,9.8,False,,0,691,19,True,2021-11-21 06:13:08.794397184
NB_001700,Customer_1700,66,Male,Oyo,Savings,901851,798361,Employed,0.8,False,,0,756,20,True,2021-11-23 19:35:37.668834368
NB_001701,Customer_1701,31,Female,Kano,Fixed Deposit,25375,179084,Self-Employed,0.4,False,,0,699,11,True,2021-11-26 08:58:06.543271616
NB_001702,Customer_1702,67,Male,Osun,Savings,6285,791265,Employed,3.8,False,,0,538,11,True,2021-11-28 22:20:35.417708800
NB_001703,Customer_1703,51,Female,Kaduna,Fixed Deposit,293159,126356,Employed,2.8,True,Personal,1129973,773,15,False,2021-12-01 11:43:04.292146048
NB_001704,Customer_1704,44,Female,Kano,Savings,65988,3311275,Self-Employed,3.4,True,,204336,573,16,True,2021-12-04 01:05:33.166583296
NB_001705,Customer_1705,27,Male,Oyo,Current,192192,658496,Student,2.4,True,Business,1200239,477,9,True,2021-12-06 14:28:02.041020480
NB_001706,Customer_1706,73,Female,Oyo,Current,100713,7673385,Self-Employed,5.0,False,,0,611,20,True,2021-12-09 03:50:30.915457728
NB_001707,Customer_1707,52,Male,Kano,Current,42551,397896,Student,1.5,False,,0,590,16,True,2021-12-11 17:12:59.789894912
NB_001708,Customer_1708,41,Female,Osun,Fixed Deposit,25789,6454597,Employed,4.3,False,,0,598,10,False,2021-12-14 06:35:28.664332160
NB_001709,Customer_1709,57,Female,Kano,Student,119783,1026564,Employed,0.4,False,,0,661,16,True,2021-12-16 19:57:57.538769344
NB_001710,Customer_1710,34,Female,Imo,Student,51293,1105288,Self-Employed,1.2,True,Education,345758,713,14,True,2021-12-19 09:20:26.413206592
NB_001711,Customer_1711,40,Female,Kaduna,Savings,313228,190277,Unemployed,1.1,False,,0,631,17,True,2021-12-21 22:42:55.287643776
NB_001712,Customer_1712,61,Female,Osun,Savings,223037,571581,Unemployed,2.0,False,,0,447,9,True,2021-12-24 12:05:24.162081024
NB_001713,Customer_1713,71,Female,Osun,Current,856275,288506,Employed,0.9,True,,180614,681,12,False,2021-12-27 01:27:53.036518208
NB_001714,Customer_1714,24,Female,Delta,Fixed Deposit,217057,935906,Unemployed,1.6,False,,0,839,17,True,2021-12-29 14:50:21.910955456
NB_001715,Customer_1715,62,Male,Imo,Fixed Deposit,131147,263796,Employed,2.8,True,,3598283,680,13,False,2022-01-01 04:12:50.785392640
NB_001716,Customer_1716,49,Male,Imo,Savings,55676,115974,Employed,1.6,True,Mortgage,741514,617,18,False,2022-01-03 17:35:19.659829888
NB_001717,Customer_1717,69,Male,Lagos,Current,27672,122151,Employed,1.5,False,,0,698,17,False,2022-01-06 06:57:48.534267136
NB_001718,Customer_1718,61,Female,Anambra,Student,309129,375601,Self-Employed,0.5,False,,0,677,16,True,2022-01-08 20:20:17.408704320
NB_001719,Customer_1719,24,Female,Oyo,Savings,44817,164358,Employed,1.4,False,,0,669,21,False,2022-01-11 09:42:46.283141568
NB_001720,Customer_1720,22,Female,Edo,Savings,302938,102119,Employed,4.9,False,,0,664,10,True,2022-01-13 23:05:15.157578752
NB_001721,Customer_1721,46,Male,Edo,Current,82276,368953,Employed,3.2,False,,0,502,13,True,2022-01-16 12:27:44.032016000
NB_001722,Customer_1722,70,Male,Osun,Savings,31145,391212,Employed,20.0,True,,122567,672,13,True,2022-01-19 01:50:12.906453184
NB_001723,Customer_1723,21,Female,Kano,Savings,199739,308588,Self-Employed,10.0,False,,0,592,21,True,2022-01-21 15:12:41.780890432
NB_001724,Customer_1724,20,Female,Lagos,Savings,54473,265790,Employed,9.3,False,,0,793,14,True,2022-01-24 04:35:10.655327616
NB_001725,Customer_1725,67,Male,Kaduna,Fixed Deposit,589995,1145076,Employed,3.2,False,,0,624,13,True,2022-01-26 17:57:39.529764864
NB_001726,Customer_1726,56,Female,Kano,Current,559855,1078094,Employed,2.7,False,,0,550,15,True,2022-01-29 07:20:08.404202048
NB_001727,Customer_1727,68,Female,Imo,Savings,1338627,828248,Unemployed,1.3,True,,519416,698,14,False,2022-01-31 20:42:37.278639296
NB_001728,Customer_1728,42,Female,Rivers,Savings,78322,1081874,Self-Employed,0.8,True,Mortgage,227883,598,17,False,2022-02-03 10:05:06.153076480
NB_001729,Customer_1729,65,Male,Oyo,Fixed Deposit,223465,103971,Employed,1.0,False,,0,816,14,False,2022-02-05 23:27:35.027513728
NB_001730,Customer_1730,37,Female,Rivers,Savings,10499,62181,Employed,0.4,False,,0,665,17,True,2022-02-08 12:50:03.901950976
NB_001731,Customer_1731,33,Male,Edo,Fixed Deposit,374365,1239002,Student,0.6,False,,0,630,14,True,2022-02-11 02:12:32.776388160
NB_001732,Customer_1732,36,Female,Imo,Current,199887,132174,Employed,0.6,False,,0,654,12,True,2022-02-13 15:35:01.650825408
NB_001733,Customer_1733,40,Male,Oyo,Savings,189137,127705,Employed,0.9,False,,0,602,8,True,2022-02-16 04:57:30.525262592
NB_001734,Customer_1734,50,Male,Imo,Savings,769766,107519,Employed,0.9,False,,0,508,16,False,2022-02-18 18:19:59.399699840
NB_001735,Customer_1735,21,Male,Osun,Savings,5940,194819,Employed,2.6,False,,0,592,18,True,2022-02-21 07:42:28.274137024
NB_001736,Customer_1736,70,Female,Oyo,Student,229824,87530,Self-Employed,3.5,False,,0,578,18,True,2022-02-23 21:04:57.148574272
NB_001737,Customer_1737,46,Male,Kaduna,Savings,913936,122641,Self-Employed,3.1,True,,5005477,662,9,True,2022-02-26 10:27:26.023011456
NB_001738,Customer_1738,74,Female,Delta,Savings,540360,1270030,Employed,0.8,True,,150233,850,14,True,2022-02-28 23:49:54.897448704
NB_001739,Customer_1739,60,Female,Oyo,Savings,77266,258921,Employed,3.1,False,,0,850,13,False,2022-03-03 13:12:23.771885888
NB_001740,Customer_1740,30,Male,Osun,Student,809126,154842,Employed,7.4,False,,0,539,17,False,2022-03-06 02:34:52.646323136
NB_001741,Customer_1741,41,Male,Edo,Current,49852,427555,Self-Employed,1.0,False,,0,605,13,True,2022-03-08 15:57:21.520760384
NB_001742,Customer_1742,25,Female,Edo,Savings,278590,324033,Self-Employed,5.8,False,,0,477,15,True,2022-03-11 05:19:50.395197568
NB_001743,Customer_1743,42,Male,Osun,Savings,33579,1373119,Employed,1.0,True,,2638558,645,20,False,2022-03-13 18:42:19.269634816
NB_001744,Customer_1744,58,Male,Oyo,Fixed Deposit,43408,321500,Student,1.7,True,,10584364,850,17,True,2022-03-16 08:04:48.144072000
NB_001745,Customer_1745,27,Male,Kaduna,Savings,39651,93948,Unemployed,1.1,False,,0,739,17,True,2022-03-18 21:27:17.018509248
NB_001746,Customer_1746,59,Female,Delta,Current,27407,815336,Self-Employed,5.5,True,Business,927628,661,13,True,2022-03-21 10:49:45.892946432
NB_001747,Customer_1747,35,Female,Kaduna,Student,60195,800088,Employed,2.4,False,,0,550,21,False,2022-03-24 00:12:14.767383680
NB_001748,Customer_1748,50,Female,Imo,Savings,738213,659016,Self-Employed,3.9,True,,694091,640,17,True,2022-03-26 13:34:43.641820864
NB_001749,Customer_1749,63,Male,Imo,Fixed Deposit,189170,567659,Employed,0.9,False,,0,579,16,True,2022-03-29 02:57:12.516258112
NB_001750,Customer_1750,28,Female,Anambra,Current,26817,246318,Employed,7.0,True,,391097,709,12,True,2022-03-31 16:19:41.390695296
NB_001751,Customer_1751,21,Male,Oyo,Fixed Deposit,493834,629023,Employed,2.9,False,,0,706,13,True,2022-04-03 05:42:10.265132544
NB_001752,Customer_1752,50,Female,Kaduna,Current,109036,314864,Employed,0.6,False,,0,671,20,False,2022-04-05 19:04:39.139569728
NB_001753,Customer_1753,28,Male,Osun,Savings,12576,757820,Employed,5.5,True,,2963108,622,15,False,2022-04-08 08:27:08.014006976
NB_001754,Customer_1754,57,Female,Imo,Fixed Deposit,19341,373233,Employed,5.1,False,,0,640,15,False,2022-04-10 21:49:36.888444224
NB_001755,Customer_1755,29,Male,Rivers,Savings,396571,273841,Self-Employed,4.0,True,,4832478,627,14,True,2022-04-13 11:12:05.762881408
NB_001756,Customer_1756,36,Male,Anambra,Current,1134389,255111,Employed,2.5,False,,0,560,12,False,2022-04-16 00:34:34.637318656
NB_001757,Customer_1757,32,Male,Lagos,Savings,4697404,249103,Employed,0.9,False,,0,766,13,True,2022-04-18 13:57:03.511755840
NB_001758,Customer_1758,25,Male,Lagos,Savings,179837,325844,Employed,0.6,False,,0,652,18,True,2022-04-21 03:19:32.386193088
NB_001759,Customer_1759,48,Male,Osun,Savings,21540,281709,Self-Employed,0.4,False,,0,606,20,False,2022-04-23 16:42:01.260630272
NB_001760,Customer_1760,72,Female,Oyo,Savings,85182,321054,Employed,3.1,False,,0,387,10,True,2022-04-26 06:04:30.135067520
NB_001761,Customer_1761,45,Male,Rivers,Fixed Deposit,40687,296665,Employed,10.7,False,,0,700,17,True,2022-04-28 19:26:59.009504704
NB_001762,Customer_1762,66,Female,Anambra,Savings,471257,559254,Employed,7.1,False,,0,624,23,False,2022-05-01 08:49:27.883941952
NB_001763,Customer_1763,74,Female,Kaduna,Current,147579,145709,Retired,1.1,False,,0,733,17,True,2022-05-03 22:11:56.758379136
NB_001764,Customer_1764,51,Female,Imo,Savings,1336761,294235,Employed,0.7,False,,0,615,18,False,2022-05-06 11:34:25.632816384
NB_001765,Customer_1765,61,Female,Oyo,Current,98634,704591,Self-Employed,2.3,False,,0,689,17,True,2022-05-09 00:56:54.507253568
NB_001766,Customer_1766,28,Male,Anambra,Savings,110780,251581,Employed,6.3,False,,0,694,15,False,2022-05-11 14:19:23.381690816
NB_001767,Customer_1767,30,Male,Osun,Current,143731,430819,Employed,4.0,False,,0,644,16,False,2022-05-14 03:41:52.256128064
NB_001768,Customer_1768,56,Female,Delta,Savings,273744,615115,Employed,4.4,False,,0,717,14,True,2022-05-16 17:04:21.130565248
NB_001769,Customer_1769,18,Male,Delta,Savings,585189,1794435,Employed,1.7,True,,591015,679,12,False,2022-05-19 06:26:50.005002496
NB_001770,Customer_1770,35,Male,Rivers,Current,91051,556895,Student,1.6,False,,0,587,18,False,2022-05-21 19:49:18.879439680
NB_001771,Customer_1771,54,Female,Kano,Current,110721,177263,Self-Employed,6.5,False,,0,707,12,True,2022-05-24 09:11:47.753876928
NB_001772,Customer_1772,73,Female,Edo,Current,40379,1274444,Unemployed,3.5,False,,0,600,7,True,2022-05-26 22:34:16.628314112
NB_001773,Customer_1773,52,Female,Delta,Current,228248,733120,Employed,8.0,False,,0,627,14,True,2022-05-29 11:56:45.502751360
NB_001774,Customer_1774,39,Female,Edo,Savings,170721,633989,Employed,2.8,False,,0,669,17,False,2022-06-01 01:19:14.377188544
NB_001775,Customer_1775,55,Male,Delta,Fixed Deposit,366597,281498,Employed,7.7,False,,0,521,16,True,2022-06-03 14:41:43.251625792
NB_001776,Customer_1776,66,Female,Delta,Current,314232,422996,Student,1.5,True,,769055,726,15,False,2022-06-06 04:04:12.126062976
NB_001777,Customer_1777,26,Male,Kaduna,Savings,57813,655244,Employed,1.4,False,,0,779,11,True,2022-06-08 17:26:41.000500224
NB_001778,Customer_1778,72,Female,Anambra,Savings,44840,105101,Self-Employed,1.8,False,,0,456,12,False,2022-06-11 06:49:09.874937472
NB_001779,Customer_1779,60,Male,Kaduna,Current,98501,1840220,Employed,2.2,False,,0,650,8,True,2022-06-13 20:11:38.749374656
NB_001780,Customer_1780,65,Male,Anambra,Savings,319313,303104,Self-Employed,0.1,True,,546896,592,14,False,2022-06-16 09:34:07.623811904
NB_001781,Customer_1781,34,Female,Kaduna,Savings,566352,952124,Employed,0.4,True,,1770063,850,9,True,2022-06-18 22:56:36.498249088
NB_001782,Customer_1782,19,Male,Imo,Savings,16139,458057,Self-Employed,0.4,False,,0,580,15,False,2022-06-21 12:19:05.372686336
NB_001783,Customer_1783,62,Male,Kaduna,Savings,28793,1486346,Employed,2.1,True,,1077754,502,12,True,2022-06-24 01:41:34.247123520
NB_001784,Customer_1784,38,Male,Osun,Savings,52761,375648,Employed,13.3,False,,0,702,12,False,2022-06-26 15:04:03.121560768
NB_001785,Customer_1785,26,Female,Kaduna,Savings,544055,638747,Employed,0.2,True,Business,750715,461,15,True,2022-06-29 04:26:31.995997952
NB_001786,Customer_1786,32,Male,Kano,Savings,90907,583115,Employed,1.4,False,,0,653,16,False,2022-07-01 17:49:00.870435200
NB_001787,Customer_1787,56,Female,Oyo,Savings,1011913,281873,Employed,4.8,False,,0,565,16,False,2022-07-04 07:11:29.744872384
NB_001788,Customer_1788,52,Female,Lagos,Fixed Deposit,3355014,1780263,Employed,2.3,False,,0,741,17,True,2022-07-06 20:33:58.619309632
NB_001789,Customer_1789,72,Male,Delta,Savings,526975,1495216,Self-Employed,1.1,False,,0,761,15,False,2022-07-09 09:56:27.493746816
NB_001790,Customer_1790,29,Male,Anambra,Savings,233114,297100,Employed,0.6,False,,0,678,19,True,2022-07-11 23:18:56.368184064
NB_001791,Customer_1791,53,Female,Oyo,Savings,82442,1771237,Student,0.9,False,,0,554,13,False,2022-07-14 12:41:25.242621312
NB_001792,Customer_1792,74,Female,Osun,Student,173042,2598389,Employed,1.0,False,,0,608,18,False,2022-07-17 02:03:54.117058496
NB_001793,Customer_1793,32,Male,Kaduna,Savings,18788,119823,Employed,1.8,False,,0,777,9,True,2022-07-19 15:26:22.991495744
NB_001794,Customer_1794,55,Female,Osun,Current,1040997,91906,Employed,2.1,False,,0,850,17,False,2022-07-22 04:48:51.865932928
NB_001795,Customer_1795,74,Male,Kano,Current,192158,1454304,Employed,1.5,False,,0,695,16,True,2022-07-24 18:11:20.740370176
NB_001796,Customer_1796,54,Male,Delta,Current,135544,345023,Self-Employed,6.8,False,,0,615,13,True,2022-07-27 07:33:49.614807360
NB_001797,Customer_1797,22,Female,Kaduna,Fixed Deposit,36376,329256,Employed,1.3,False,,0,652,9,False,2022-07-29 20:56:18.489244608
NB_001798,Customer_1798,30,Male,Kano,Current,14498,195163,Employed,0.6,False,,0,764,24,True,2022-08-01 10:18:47.363681792
NB_001799,Customer_1799,27,Female,Osun,Savings,26314,464740,Student,3.1,False,,0,548,17,True,2022-08-03 23:41:16.238119040
NB_001800,Customer_1800,52,Female,Osun,Savings,166437,641352,Employed,3.0,False,,0,754,21,False,2022-08-06 13:03:45.112556224
NB_001801,Customer_1801,59,Female,Kaduna,Savings,59195,835098,Employed,1.4,False,,0,665,19,False,2022-08-09 02:26:13.986993472
NB_001802,Customer_1802,68,Female,Edo,Current,387700,1394215,Employed,5.1,False,,0,657,21,True,2022-08-11 15:48:42.861430656
NB_001803,Customer_1803,38,Female,Edo,Savings,54872,499529,Unemployed,0.1,True,,563987,537,14,False,2022-08-14 05:11:11.735867904
NB_001804,Customer_1804,67,Male,Lagos,Savings,15522,328662,Employed,2.0,False,,0,708,13,False,2022-08-16 18:33:40.610305152
NB_001805,Customer_1805,56,Female,Kaduna,Savings,771137,408214,Employed,3.5,False,,0,647,14,True,2022-08-19 07:56:09.484742336
NB_001806,Customer_1806,36,Male,Imo,Savings,39972,149177,Employed,1.2,False,,0,705,18,False,2022-08-21 21:18:38.359179584
NB_001807,Customer_1807,32,Male,Osun,Savings,2789364,470522,Employed,0.5,False,,0,627,9,True,2022-08-24 10:41:07.233616768
NB_001808,Customer_1808,48,Male,Oyo,Savings,1189962,59755,Student,9.1,False,,0,574,12,True,2022-08-27 00:03:36.108054016
NB_001809,Customer_1809,67,Female,Kaduna,Current,253640,1936896,Employed,0.6,True,,11991194,850,15,True,2022-08-29 13:26:04.982491200
NB_001810,Customer_1810,49,Male,Lagos,Savings,502698,693446,Employed,9.5,False,,0,648,16,True,2022-09-01 02:48:33.856928448
NB_001811,Customer_1811,43,Male,Lagos,Savings,16566,533606,Employed,1.3,False,,0,696,13,True,2022-09-03 16:11:02.731365632
NB_001812,Customer_1812,50,Male,Oyo,Fixed Deposit,11813,672860,Employed,3.2,False,,0,768,12,True,2022-09-06 05:33:31.605802880
